Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status,Tier,Priority
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND066,Certified Performance Anxiety Specialist™,performance-anxiety-specialist,nd066-pro-advanced,nd066-pro-master,nd066-pro-practice,performance_anxiety_specialist_purchased,nd066_pro_accelerator_purchased,performance-anxiety-specialist-certification,nd066-pro-accelerator,performance-anxiety-specialist-certification,checkout-performance-anxiety-specialist,oto-nd066-pro-accelerator,thank-you-performance-anxiety-specialist,97,397,NOT LAUNCHED,CATALOG,464
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND067,Certified Perimenopause Mood Specialist™,perimenopause-mood-specialist,nd067-pro-advanced,nd067-pro-master,nd067-pro-practice,perimenopause_mood_specialist_purchased,nd067_pro_accelerator_purchased,perimenopause-mood-specialist-certification,nd067-pro-accelerator,perimenopause-mood-specialist-certification,checkout-perimenopause-mood-specialist,oto-nd067-pro-accelerator,thank-you-perimenopause-mood-specialist,97,397,NOT LAUNCHED,CATALOG,465
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND068,Certified Phobia Release Specialist™,phobia-release-specialist,nd068-pro-advanced,nd068-pro-master,nd068-pro-practice,phobia_release_specialist_purchased,nd068_pro_accelerator_purchased,phobia-release-specialist-certification,nd068-pro-accelerator,phobia-release-specialist-certification,checkout-phobia-release-specialist,oto-nd068-pro-accelerator,thank-you-phobia-release-specialist,97,397,NOT LAUNCHED,CATALOG,466
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND088,Certified Polyvagal Theory Specialist™,polyvagal-theory-specialist,nd088-pro-advanced,nd088-pro-master,nd088-pro-practice,polyvagal_theory_specialist_purchased,nd088_pro_accelerator_purchased,polyvagal-theory-specialist-certification,nd088-pro-accelerator,polyvagal-theory-specialist-certification,checkout-polyvagal-theory-specialist,oto-nd088-pro-accelerator,thank-you-polyvagal-theory-specialist,97,397,WEEK 3,QUICKWIN,66
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND069,Certified Postpartum Depression Specialist™,postpartum-depression-specialist,nd069-pro-advanced,nd069-pro-master,nd069-pro-practice,postpartum_depression_specialist_purchased,nd069_pro_accelerator_purchased,postpartum-depression-specialist-certification,nd069-pro-accelerator,postpartum-depression-specialist-certification,checkout-postpartum-depression-specialist,oto-nd069-pro-accelerator,thank-you-postpartum-depression-specialist,97,397,NOT LAUNCHED,CATALOG,467
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND070,Certified Pure O (Pure Obsessional OCD) Specialist™,pure-o-pure-obsessional-ocd-specialist,nd070-pro-advanced,nd070-pro-master,nd070-pro-practice,pure_o_pure_obsessional_ocd_specialist_purchased,nd070_pro_accelerator_purchased,pure-o-pure-obsessional-ocd-specialist-certification,nd070-pro-accelerator,pure-o-pure-obsessional-ocd-specialist-certification,checkout-pure-o-pure-obsessional-ocd-specialist,oto-nd070-pro-accelerator,thank-you-pure-o-pure-obsessional-ocd-specialist,97,397,NOT LAUNCHED,CATALOG,468
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND090,Certified Radical Acceptance & DBT Specialist™,radical-acceptance-and-dbt-specialist,nd090-pro-advanced,nd090-pro-master,nd090-pro-practice,radical_acceptance_and_dbt_specialist_purchased,nd090_pro_accelerator_purchased,radical-acceptance-and-dbt-specialist-certification,nd090-pro-accelerator,radical-acceptance-and-dbt-specialist-certification,checkout-radical-acceptance-and-dbt-specialist,oto-nd090-pro-accelerator,thank-you-radical-acceptance-and-dbt-specialist,97,397,NOT LAUNCHED,CATALOG,469
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND071,Certified Rejection Sensitive Dysphoria Specialist™,rejection-sensitive-dysphoria-specialist,nd071-pro-advanced,nd071-pro-master,nd071-pro-practice,rejection_sensitive_dysphoria_specialist_purchased,nd071_pro_accelerator_purchased,rejection-sensitive-dysphoria-specialist-certification,nd071-pro-accelerator,rejection-sensitive-dysphoria-specialist-certification,checkout-rejection-sensitive-dysphoria-specialist,oto-nd071-pro-accelerator,thank-you-rejection-sensitive-dysphoria-specialist,97,397,NOT LAUNCHED,CATALOG,470
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND072,Certified Relationship OCD Specialist™,relationship-ocd-specialist,nd072-pro-advanced,nd072-pro-master,nd072-pro-practice,relationship_ocd_specialist_purchased,nd072_pro_accelerator_purchased,relationship-ocd-specialist-certification,nd072-pro-accelerator,relationship-ocd-specialist-certification,checkout-relationship-ocd-specialist,oto-nd072-pro-accelerator,thank-you-relationship-ocd-specialist,97,397,NOT LAUNCHED,CATALOG,471
MENTAL HEALTH & NERVOUS SYSTEM,Olivia,OliviaNeurodiversity,ND073,Certified Resilience & Mental Strength Specialist™,resilience-and-mental-strength-specialist,nd073-pro-advanced,nd073-pro-master,nd073-pro-practice,resilience_and_mental_strength_specialist_purchased,nd073_pro_accelerator_purchased,resilience-and-mental-strength-specialist-certification,nd073-pro-accelerator,resilience-and-mental-strength-specialist-certification,checkout-resilience-and-mental-strength-specialist,oto-nd073-pro-accelerator,thank-you-resilience-and-mental-strength-specialist,97,397,NOT LAUNCHED,CATALOG,472
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND074,Certified Seasonal Affective Disorder Specialist™,seasonal-affective-disorder-specialist,nd074-pro-advanced,nd074-pro-master,nd074-pro-practice,seasonal_affective_disorder_specialist_purchased,nd074_pro_accelerator_purchased,seasonal-affective-disorder-specialist-certification,nd074-pro-accelerator,seasonal-affective-disorder-specialist-certification,checkout-seasonal-affective-disorder-specialist,oto-nd074-pro-accelerator,thank-you-seasonal-affective-disorder-specialist,97,397,NOT LAUNCHED,CATALOG,473
EMOTIONAL & HOLISTIC WELLNESS,Olivia,OliviaNeurodiversity,ND075,Certified Shadow Work Specialist™,shadow-work-specialist,nd075-pro-advanced,nd075-pro-master,nd075-pro-practice,shadow_work_specialist_purchased,nd075_pro_accelerator_purchased,shadow-work-specialist-certification,nd075-pro-accelerator,shadow-work-specialist-certification,checkout-shadow-work-specialist,oto-nd075-pro-accelerator,thank-you-shadow-work-specialist,97,397,NOT LAUNCHED,CATALOG,474
EMOTIONAL & HOLISTIC WELLNESS,Olivia,OliviaNeurodiversity,ND076,Certified Sleep & Circadian Specialist™,sleep-and-circadian-specialist,nd076-pro-advanced,nd076-pro-master,nd076-pro-practice,sleep_and_circadian_specialist_purchased,nd076_pro_accelerator_purchased,sleep-and-circadian-specialist-certification,nd076-pro-accelerator,sleep-and-circadian-specialist-certification,checkout-sleep-and-circadian-specialist,oto-nd076-pro-accelerator,thank-you-sleep-and-circadian-specialist,97,397,NOT LAUNCHED,CATALOG,475
MENTAL HEALTH & NERVOUS SYSTEM,Olivia,OliviaNeurodiversity,ND077,Certified Sleep Optimization Specialist™,sleep-optimization-specialist,nd077-pro-advanced,nd077-pro-master,nd077-pro-practice,sleep_optimization_specialist_purchased,nd077_pro_accelerator_purchased,sleep-optimization-specialist-certification,nd077-pro-accelerator,sleep-optimization-specialist-certification,checkout-sleep-optimization-specialist,oto-nd077-pro-accelerator,thank-you-sleep-optimization-specialist,97,397,NOT LAUNCHED,CATALOG,476
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND078,Certified Social Anxiety Specialist™,social-anxiety-specialist,nd078-pro-advanced,nd078-pro-master,nd078-pro-practice,social_anxiety_specialist_purchased,nd078_pro_accelerator_purchased,social-anxiety-specialist-certification,nd078-pro-accelerator,social-anxiety-specialist-certification,checkout-social-anxiety-specialist,oto-nd078-pro-accelerator,thank-you-social-anxiety-specialist,97,397,NOT LAUNCHED,CATALOG,477
EMOTIONAL & HOLISTIC WELLNESS,Olivia,OliviaNeurodiversity,ND079,Certified Somatic Healing Specialist™,somatic-healing-specialist,nd079-pro-advanced,nd079-pro-master,nd079-pro-practice,somatic_healing_specialist_purchased,nd079_pro_accelerator_purchased,somatic-healing-specialist-certification,nd079-pro-accelerator,somatic-healing-specialist-certification,checkout-somatic-healing-specialist,oto-nd079-pro-accelerator,thank-you-somatic-healing-specialist,97,397,NOT LAUNCHED,CATALOG,478
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND080,Certified Time Blindness Specialist™,time-blindness-specialist,nd080-pro-advanced,nd080-pro-master,nd080-pro-practice,time_blindness_specialist_purchased,nd080_pro_accelerator_purchased,time-blindness-specialist-certification,nd080-pro-accelerator,time-blindness-specialist-certification,checkout-time-blindness-specialist,oto-nd080-pro-accelerator,thank-you-time-blindness-specialist,97,397,NOT LAUNCHED,CATALOG,479
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND081,Certified Tourette's Support Specialist™,tourettes-support-specialist,nd081-pro-advanced,nd081-pro-master,nd081-pro-practice,tourettes_support_specialist_purchased,nd081_pro_accelerator_purchased,tourettes-support-specialist-certification,nd081-pro-accelerator,tourettes-support-specialist-certification,checkout-tourettes-support-specialist,oto-nd081-pro-accelerator,thank-you-tourettes-support-specialist,97,397,NOT LAUNCHED,CATALOG,480
EMOTIONAL & HOLISTIC WELLNESS,Olivia,OliviaNeurodiversity,ND082,Certified Trauma-Informed Specialist™,trauma-informed-specialist,nd082-pro-advanced,nd082-pro-master,nd082-pro-practice,trauma_informed_specialist_purchased,nd082_pro_accelerator_purchased,trauma-informed-specialist-certification,nd082-pro-accelerator,trauma-informed-specialist-certification,checkout-trauma-informed-specialist,oto-nd082-pro-accelerator,thank-you-trauma-informed-specialist,97,397,NOT LAUNCHED,CATALOG,481
MENTAL HEALTH & NERVOUS SYSTEM,Olivia,OliviaNeurodiversity,ND083,Certified Trauma-Informed Wellness Specialist™,trauma-informed-wellness-specialist,nd083-pro-advanced,nd083-pro-master,nd083-pro-practice,trauma_informed_wellness_specialist_purchased,nd083_pro_accelerator_purchased,trauma-informed-wellness-specialist-certification,nd083-pro-accelerator,trauma-informed-wellness-specialist-certification,checkout-trauma-informed-wellness-specialist,oto-nd083-pro-accelerator,thank-you-trauma-informed-wellness-specialist,97,397,NOT LAUNCHED,CATALOG,482
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND084,Certified Trichotillomania Specialist™,trichotillomania-specialist,nd084-pro-advanced,nd084-pro-master,nd084-pro-practice,trichotillomania_specialist_purchased,nd084_pro_accelerator_purchased,trichotillomania-specialist-certification,nd084-pro-accelerator,trichotillomania-specialist-certification,checkout-trichotillomania-specialist,oto-nd084-pro-accelerator,thank-you-trichotillomania-specialist,97,397,NOT LAUNCHED,CATALOG,483
NEURODIVERSITY,Olivia,OliviaNeurodiversity,ND085,Certified Twice Exceptional (2e) Specialist™,twice-exceptional-2e-specialist,nd085-pro-advanced,nd085-pro-master,nd085-pro-practice,twice_exceptional_2e_specialist_purchased,nd085_pro_accelerator_purchased,twice-exceptional-2e-specialist-certification,nd085-pro-accelerator,twice-exceptional-2e-specialist-certification,checkout-twice-exceptional-2e-specialist,oto-nd085-pro-accelerator,thank-you-twice-exceptional-2e-specialist,97,397,NOT LAUNCHED,CATALOG,484
MENTAL HEALTH,Olivia,OliviaNeurodiversity,ND086,Certified Twice Exceptional (2e) Specialist™,twice-exceptional-2e-specialist,nd086-pro-advanced,nd086-pro-master,nd086-pro-practice,twice_exceptional_2e_specialist_purchased,nd086_pro_accelerator_purchased,twice-exceptional-2e-specialist-certification,nd086-pro-accelerator,twice-exceptional-2e-specialist-certification,checkout-twice-exceptional-2e-specialist,oto-nd086-pro-accelerator,thank-you-twice-exceptional-2e-specialist,97,397,NOT LAUNCHED,CATALOG,485
DISABILITY WELLNESS,Olivia,OliviaNeurodiversity,ND087,Certified Wheelchair User Specialist™,wheelchair-user-specialist,nd087-pro-advanced,nd087-pro-master,nd087-pro-practice,wheelchair_user_specialist_purchased,nd087_pro_accelerator_purchased,wheelchair-user-specialist-certification,nd087-pro-accelerator,wheelchair-user-specialist-certification,checkout-wheelchair-user-specialist,oto-nd087-pro-accelerator,thank-you-wheelchair-user-specialist,97,397,NOT LAUNCHED,CATALOG,486
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB001,Certified Ayurvedic Herbalism Coach™,ayurvedic-herbalism-coach,hb001-pro-advanced,hb001-pro-master,hb001-pro-practice,ayurvedic_herbalism_coach_purchased,hb001_pro_accelerator_purchased,ayurvedic-herbalism-coach-certification,hb001-pro-accelerator,ayurvedic-herbalism-coach-certification,checkout-ayurvedic-herbalism-coach,oto-hb001-pro-accelerator,thank-you-ayurvedic-herbalism-coach,97,397,NOT LAUNCHED,CATALOG,497
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB002,Certified Cannabis & CBD Wellness Coach™,cannabis-and-cbd-wellness-coach,hb002-pro-advanced,hb002-pro-master,hb002-pro-practice,cannabis_and_cbd_wellness_coach_purchased,hb002_pro_accelerator_purchased,cannabis-and-cbd-wellness-coach-certification,hb002-pro-accelerator,cannabis-and-cbd-wellness-coach-certification,checkout-cannabis-and-cbd-wellness-coach,oto-hb002-pro-accelerator,thank-you-cannabis-and-cbd-wellness-coach,97,397,NOT LAUNCHED,CATALOG,66
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB003,Certified Chinese Herbal Medicine Foundations Coach™,chinese-herbal-medicine-foundations-coach,hb003-pro-advanced,hb003-pro-master,hb003-pro-practice,chinese_herbal_medicine_foundations_coach_purchased,hb003_pro_accelerator_purchased,chinese-herbal-medicine-foundations-coach-certification,hb003-pro-accelerator,chinese-herbal-medicine-foundations-coach-certification,checkout-chinese-herbal-medicine-foundations-coach,oto-hb003-pro-accelerator,thank-you-chinese-herbal-medicine-foundations-coach,97,397,NOT LAUNCHED,CATALOG,499
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB004,Certified Herbal Beauty & Skincare Coach™,herbal-beauty-and-skincare-coach,hb004-pro-advanced,hb004-pro-master,hb004-pro-practice,herbal_beauty_and_skincare_coach_purchased,hb004_pro_accelerator_purchased,herbal-beauty-and-skincare-coach-certification,hb004-pro-accelerator,herbal-beauty-and-skincare-coach-certification,checkout-herbal-beauty-and-skincare-coach,oto-hb004-pro-accelerator,thank-you-herbal-beauty-and-skincare-coach,97,397,NOT LAUNCHED,CATALOG,500
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB005,Certified Herbal Digestive Health Coach™,herbal-digestive-health-coach,hb005-pro-advanced,hb005-pro-master,hb005-pro-practice,herbal_digestive_health_coach_purchased,hb005_pro_accelerator_purchased,herbal-digestive-health-coach-certification,hb005-pro-accelerator,herbal-digestive-health-coach-certification,checkout-herbal-digestive-health-coach,oto-hb005-pro-accelerator,thank-you-herbal-digestive-health-coach,97,397,GENERATE NOW,FRONTEND,58
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB006,Certified Herbal First Aid Coach™,herbal-first-aid-coach,hb006-pro-advanced,hb006-pro-master,hb006-pro-practice,herbal_first_aid_coach_purchased,hb006_pro_accelerator_purchased,herbal-first-aid-coach-certification,hb006-pro-accelerator,herbal-first-aid-coach-certification,checkout-herbal-first-aid-coach,oto-hb006-pro-accelerator,thank-you-herbal-first-aid-coach,97,397,NOT LAUNCHED,CATALOG,502
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB007,Certified Herbal Hormone Support Coach™,herbal-hormone-support-coach,hb007-pro-advanced,hb007-pro-master,hb007-pro-practice,herbal_hormone_support_coach_purchased,hb007_pro_accelerator_purchased,herbal-hormone-support-coach-certification,hb007-pro-accelerator,herbal-hormone-support-coach-certification,checkout-herbal-hormone-support-coach,oto-hb007-pro-accelerator,thank-you-herbal-hormone-support-coach,97,397,NOT LAUNCHED,CATALOG,503
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB008,Certified Herbal Immune Support Coach™,herbal-immune-support-coach,hb008-pro-advanced,hb008-pro-master,hb008-pro-practice,herbal_immune_support_coach_purchased,hb008_pro_accelerator_purchased,herbal-immune-support-coach-certification,hb008-pro-accelerator,herbal-immune-support-coach-certification,checkout-herbal-immune-support-coach,oto-hb008-pro-accelerator,thank-you-herbal-immune-support-coach,97,397,NOT LAUNCHED,CATALOG,504
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB009,Certified Herbal Remedies & Formulation Coach™,herbal-remedies-and-formulation-coach,hb009-pro-advanced,hb009-pro-master,hb009-pro-practice,herbal_remedies_and_formulation_coach_purchased,hb009_pro_accelerator_purchased,herbal-remedies-and-formulation-coach-certification,hb009-pro-accelerator,herbal-remedies-and-formulation-coach-certification,checkout-herbal-remedies-and-formulation-coach,oto-hb009-pro-accelerator,thank-you-herbal-remedies-and-formulation-coach,97,397,NOT LAUNCHED,CATALOG,505
HERBALISM & PLANT MEDICINE,Sage,SageHerbalism,HB010,Certified Herbal Stress & Adaptogenic Coach™,herbal-stress-and-adaptogenic-coach,hb010-pro-advanced,hb010-pro-master,hb010-pro-practice,herbal_stress_and_adaptogenic_coach_purchased,hb010_pro_accelerator_purchased,herbal-stress-and-adaptogenic-coach-certification,hb010-pro-accelerator,herbal-stress-and-adaptogenic-coach-certification,checkout-herbal-stress-and-adaptogenic-coach,oto-hb010-pro-accelerator,thank-you-herbal-stress-and-adaptogenic-coach,97,397,NOT LAUNCHED,CATALOG,67
