Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status
BIOHACKING & LONGEVITY,Sarah,SarahFunctionalMedicine,B&249,Certified EMF & Environmental Health Specialist™,emf-environmental-health,b&249-pro-advanced,b&249-pro-master,b&249-pro-practice,emf_environmental_health_purchased,b&249_pro_accelerator_purchased,emf-environmental-health-certification,b&249-pro-accelerator,emf-environmental-health-certification,checkout-emf-environmental-health,oto-b&249-pro-accelerator,thank-you-emf-environmental-health,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC062,Certified EMF Protection Specialist™,emf-protection,,,,,,,,,,,,97,397,NOT LAUNCHED
SPECIALIZED BODY SYSTEMS,Sarah,SarahFunctionalMedicine,SB325,Certified Ear & Hearing Health Specialist™,ear-hearing-health,sb325-pro-advanced,sb325-pro-master,sb325-pro-practice,ear_hearing_health_purchased,sb325_pro_accelerator_purchased,ear-hearing-health-certification,sb325-pro-accelerator,ear-hearing-health-certification,checkout-ear-hearing-health,oto-sb325-pro-accelerator,thank-you-ear-hearing-health,97,397,NOT LAUNCHED
ENVIRONMENTAL & LIFESTYLE WELLNESS,Sarah,SarahFunctionalMedicine,E&380,Certified Eco-Wellness Specialist™,eco-wellness,e&380-pro-advanced,e&380-pro-master,e&380-pro-practice,eco_wellness_purchased,e&380_pro_accelerator_purchased,eco-wellness-certification,e&380-pro-accelerator,eco-wellness-certification,checkout-eco-wellness,oto-e&380-pro-accelerator,thank-you-eco-wellness,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC004,Certified Ehlers-Danlos Syndrome Specialist™,eds-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC092,Certified Endocrine Disruptor Specialist™,endocrine-disruptor,,,,,,,,,,,,97,397,NOT LAUNCHED
SPECIALIZED POPULATIONS,Sarah,SarahFunctionalMedicine,SP355,Certified Entrepreneur & Founder Wellness Specialist™,entrepreneur-founder-wellness,sp355-pro-advanced,sp355-pro-master,sp355-pro-practice,entrepreneur_founder_wellness_purchased,sp355_pro_accelerator_purchased,entrepreneur-founder-wellness-certification,sp355-pro-accelerator,entrepreneur-founder-wellness-certification,checkout-entrepreneur-founder-wellness,oto-sp355-pro-accelerator,thank-you-entrepreneur-founder-wellness,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC084,Certified Environmental Toxin Detox Practitioner™,environmental-detox,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC049,Certified Environmental Toxin Testing Specialist™,toxin-testing-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC057,Certified Exosome Therapy Practitioner™,exosome-therapy,,,,,,,,,,,,97,397,NOT LAUNCHED
SPECIALIZED BODY SYSTEMS,Sarah,SarahFunctionalMedicine,SB321,Certified Eye Health & Vision Specialist™,eye-health-vision,sb321-pro-advanced,sb321-pro-master,sb321-pro-practice,eye_health_vision_purchased,sb321_pro_accelerator_purchased,eye-health-vision-certification,sb321-pro-accelerator,eye-health-vision-certification,checkout-eye-health-vision,oto-sb321-pro-accelerator,thank-you-eye-health-vision,97,397,NOT LAUNCHED
DIET & NUTRITION APPROACHES,Sarah,SarahFunctionalMedicine,D&365,Certified FODMAP & IBS Nutrition Specialist™,fodmap-ibs-nutrition,d&365-pro-advanced,d&365-pro-master,d&365-pro-practice,fodmap_ibs_nutrition_purchased,d&365_pro_accelerator_purchased,fodmap-ibs-nutrition-certification,d&365-pro-accelerator,fodmap-ibs-nutrition-certification,checkout-fodmap-ibs-nutrition,oto-d&365-pro-accelerator,thank-you-fodmap-ibs-nutrition,97,397,NOT LAUNCHED
BIOHACKING & LONGEVITY,Sarah,SarahFunctionalMedicine,B&247,Certified Fasting & Autophagy Specialist™,fasting-autophagy,b&247-pro-advanced,b&247-pro-master,b&247-pro-practice,fasting_autophagy_purchased,b&247_pro_accelerator_purchased,fasting-autophagy-certification,b&247-pro-accelerator,fasting-autophagy-certification,checkout-fasting-autophagy,oto-b&247-pro-accelerator,thank-you-fasting-autophagy,97,397,NOT LAUNCHED
MEN'S HEALTH,Sarah,SarahFunctionalMedicine,MH316,Certified Fatherhood Coaching™,fatherhood-coaching,mh316-pro-advanced,mh316-pro-master,mh316-pro-practice,fatherhood_coaching_purchased,mh316_pro_accelerator_purchased,fatherhood-coaching-certification,mh316-pro-accelerator,fatherhood-coaching-certification,checkout-fatherhood-coaching,oto-mh316-pro-accelerator,thank-you-fatherhood-coaching,97,397,NOT LAUNCHED
AUTOIMMUNE & INFLAMMATION,Sarah,SarahFunctionalMedicine,A&46,Certified Fibromyalgia & Chronic Pain Specialist™,fibromyalgia-chronic-pain,a&46-pro-advanced,a&46-pro-master,a&46-pro-practice,fibromyalgia_chronic_pain_purchased,a&46_pro_accelerator_purchased,fibromyalgia-chronic-pain-certification,a&46-pro-accelerator,fibromyalgia-chronic-pain-certification,checkout-fibromyalgia-chronic-pain,oto-a&46-pro-accelerator,thank-you-fibromyalgia-chronic-pain,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC003,Certified Fibromyalgia Wellness Specialist™,fibromyalgia-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
SPECIALIZED POPULATIONS,Sarah,SarahFunctionalMedicine,SP353,Certified First Responder Wellness Specialist™,first-responder-wellness,sp353-pro-advanced,sp353-pro-master,sp353-pro-practice,first_responder_wellness_purchased,sp353_pro_accelerator_purchased,first-responder-wellness-certification,sp353-pro-accelerator,first-responder-wellness-certification,checkout-first-responder-wellness,oto-sp353-pro-accelerator,thank-you-first-responder-wellness,97,397,NOT LAUNCHED
FITNESS & ATHLETIC PERFORMANCE,Sarah,SarahFunctionalMedicine,F&272,Certified Flexibility & Mobility Specialist™,flexibility-mobility,f&272-pro-advanced,f&272-pro-master,f&272-pro-practice,flexibility_mobility_purchased,f&272_pro_accelerator_purchased,flexibility-mobility-certification,f&272-pro-accelerator,flexibility-mobility-certification,checkout-flexibility-mobility,oto-f&272-pro-accelerator,thank-you-flexibility-mobility,97,397,NOT LAUNCHED
DIET & NUTRITION APPROACHES,Sarah,SarahFunctionalMedicine,D&372,Certified Flexitarian & Balanced Diet Specialist™,flexitarian-balanced-diet,d&372-pro-advanced,d&372-pro-master,d&372-pro-practice,flexitarian_balanced_diet_purchased,d&372_pro_accelerator_purchased,flexitarian-balanced-diet-certification,d&372-pro-accelerator,flexitarian-balanced-diet-certification,checkout-flexitarian-balanced-diet,oto-d&372-pro-accelerator,thank-you-flexitarian-balanced-diet,97,397,NOT LAUNCHED
AUTOIMMUNE & INFLAMMATION,Sarah,SarahFunctionalMedicine,A&49,Certified Food Allergy Management Specialist™,food-allergy-management,a&49-pro-advanced,a&49-pro-master,a&49-pro-practice,food_allergy_management_purchased,a&49_pro_accelerator_purchased,food-allergy-management-certification,a&49-pro-accelerator,food-allergy-management-certification,checkout-food-allergy-management,oto-a&49-pro-accelerator,thank-you-food-allergy-management,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,SarahFunctionalMedicine,GH38,Certified Food Sensitivity & Elimination Diet Specialist™,food-sensitivity-elimination-diet,gh38-pro-advanced,gh38-pro-master,gh38-pro-practice,food_sensitivity_elimination_diet_purchased,gh38_pro_accelerator_purchased,food-sensitivity-elimination-diet-certification,gh38-pro-accelerator,food-sensitivity-elimination-diet-certification,checkout-food-sensitivity-elimination-diet,oto-gh38-pro-accelerator,thank-you-food-sensitivity-elimination-diet,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC042,Certified Food Sensitivity Testing Specialist™,food-sensitivity-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
NUTRITION & LIFESTYLE,Sarah,SarahFunctionalMedicine,N&84,Certified Food as Medicine Specialist™,food-as-medicine,n&84-pro-advanced,n&84-pro-master,n&84-pro-practice,food_as_medicine_purchased,n&84_pro_accelerator_purchased,food-as-medicine-certification,n&84-pro-accelerator,food-as-medicine-certification,checkout-food-as-medicine,oto-n&84-pro-accelerator,thank-you-food-as-medicine,97,397,NOT LAUNCHED
DIET & NUTRITION APPROACHES,Sarah,SarahFunctionalMedicine,D&368,Certified Food as Medicine Specialist™,food-as-medicine,d&368-pro-advanced,d&368-pro-master,d&368-pro-practice,food_as_medicine_purchased,d&368_pro_accelerator_purchased,food-as-medicine-certification,d&368-pro-accelerator,food-as-medicine-certification,checkout-food-as-medicine,oto-d&368-pro-accelerator,thank-you-food-as-medicine,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC100,Certified Frailty Prevention Specialist™,frailty-prevention,,,,,,,,,,,,97,397,NOT LAUNCHED
FUNCTIONAL MEDICINE,Sarah,SarahFunctionalMedicine,FM01,Certified Functional Medicine Practitioner™,functional-medicine-practitioner,fm01-pro-advanced,fm01-pro-master,fm01-pro-practice,functional_medicine_practitioner_purchased,fm01_pro_accelerator_purchased,functional-medicine-practitioner-certification,fm01-pro-accelerator,functional-medicine-practitioner-certification,checkout-functional-medicine-practitioner,oto-fm01-pro-accelerator,thank-you-functional-medicine-practitioner,97,397,NOT LAUNCHED
FITNESS & ATHLETIC PERFORMANCE,Sarah,SarahFunctionalMedicine,F&266,Certified Functional Movement Specialist™,functional-movement,f&266-pro-advanced,f&266-pro-master,f&266-pro-practice,functional_movement_purchased,f&266_pro_accelerator_purchased,functional-movement-certification,f&266-pro-accelerator,functional-movement-certification,checkout-functional-movement,oto-f&266-pro-accelerator,thank-you-functional-movement,97,397,NOT LAUNCHED
NUTRITION & LIFESTYLE,Sarah,SarahFunctionalMedicine,N&74,Certified Functional Nutrition Specialist™,functional-nutrition,n&74-pro-advanced,n&74-pro-master,n&74-pro-practice,functional_nutrition_purchased,n&74_pro_accelerator_purchased,functional-nutrition-certification,n&74-pro-accelerator,functional-nutrition-certification,checkout-functional-nutrition,oto-n&74-pro-accelerator,thank-you-functional-nutrition,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC075,Certified GAPS Diet Specialist™,gaps-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,SarahFunctionalMedicine,GH34,Certified GERD & Acid Reflux Specialist™,gerd-acid-reflux,gh34-pro-advanced,gh34-pro-master,gh34-pro-practice,gerd_acid_reflux_purchased,gh34_pro_accelerator_purchased,gerd-acid-reflux-certification,gh34-pro-accelerator,gerd-acid-reflux-certification,checkout-gerd-acid-reflux,oto-gh34-pro-accelerator,thank-you-gerd-acid-reflux,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC030,Certified GERD & Acid Reflux Specialist™,gerd-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,SarahFunctionalMedicine,GH42,Certified Gallbladder & Bile Health Specialist™,gallbladder-bile-health,gh42-pro-advanced,gh42-pro-master,gh42-pro-practice,gallbladder_bile_health_purchased,gh42_pro_accelerator_purchased,gallbladder-bile-health-certification,gh42-pro-accelerator,gallbladder-bile-health-certification,checkout-gallbladder-bile-health,oto-gh42-pro-accelerator,thank-you-gallbladder-bile-health,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC031,Certified Gastroparesis Specialist™,gastroparesis-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC048,Certified Genetic SNP Analysis Specialist™,genetic-snp-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC021,Certified Graves Disease Specialist™,graves-disease,,,,,,,,,,,,97,397,NOT LAUNCHED
ENVIRONMENTAL & LIFESTYLE WELLNESS,Sarah,SarahFunctionalMedicine,E&382,Certified Grounding & Earthing Specialist™,grounding-earthing,e&382-pro-advanced,e&382-pro-master,e&382-pro-practice,grounding_earthing_purchased,e&382_pro_accelerator_purchased,grounding-earthing-certification,e&382-pro-accelerator,grounding-earthing-certification,checkout-grounding-earthing,oto-e&382-pro-accelerator,thank-you-grounding-earthing,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC064,Certified Grounding & Earthing Specialist™,grounding-earthing,,,,,,,,,,,,97,397,NOT LAUNCHED
BUSINESS & PRACTICE BUILDING,Sarah,SarahFunctionalMedicine,B&398,Certified Group Coaching Facilitation™,group-coaching-facilitation,b&398-pro-advanced,b&398-pro-master,b&398-pro-practice,group_coaching_facilitation_purchased,b&398_pro_accelerator_purchased,group-coaching-facilitation-certification,b&398-pro-accelerator,group-coaching-facilitation-certification,checkout-group-coaching-facilitation,oto-b&398-pro-accelerator,thank-you-group-coaching-facilitation,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,SarahFunctionalMedicine,GH37,Certified Gut Detox & Cleanse Specialist™,gut-detox-cleanse,gh37-pro-advanced,gh37-pro-master,gh37-pro-practice,gut_detox_cleanse_purchased,gh37_pro_accelerator_purchased,gut-detox-cleanse-certification,gh37-pro-accelerator,gut-detox-cleanse-certification,checkout-gut-detox-cleanse,oto-gh37-pro-accelerator,thank-you-gut-detox-cleanse,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,SarahFunctionalMedicine,GH29,Certified Gut Health Practitioner™,gut-health-practitioner,gh29-pro-advanced,gh29-pro-master,gh29-pro-practice,gut_health_practitioner_purchased,gh29_pro_accelerator_purchased,gut-health-practitioner-certification,gh29-pro-accelerator,gut-health-practitioner-certification,checkout-gut-health-practitioner,oto-gh29-pro-accelerator,thank-you-gut-health-practitioner,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,SarahFunctionalMedicine,GH39,Certified H. Pylori & Stomach Bacteria Specialist™,h-pylori-stomach-bacteria,gh39-pro-advanced,gh39-pro-master,gh39-pro-practice,h_pylori_stomach_bacteria_purchased,gh39_pro_accelerator_purchased,h-pylori-stomach-bacteria-certification,gh39-pro-accelerator,h-pylori-stomach-bacteria-certification,checkout-h-pylori-stomach-bacteria,oto-gh39-pro-accelerator,thank-you-h-pylori-stomach-bacteria,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC028,Certified H. Pylori Recovery Specialist™,h-pylori-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
BIOHACKING & LONGEVITY,Sarah,SarahFunctionalMedicine,B&252,Certified HRV & Recovery Specialist™,hrv-recovery,b&252-pro-advanced,b&252-pro-master,b&252-pro-practice,hrv_recovery_purchased,b&252_pro_accelerator_purchased,hrv-recovery-certification,b&252-pro-accelerator,hrv-recovery-certification,checkout-hrv-recovery,oto-b&252-pro-accelerator,thank-you-hrv-recovery,97,397,NOT LAUNCHED
SPECIALIZED BODY SYSTEMS,Sarah,SarahFunctionalMedicine,SB323,Certified Hair Health & Hair Loss Specialist™,hair-health-hair-loss,sb323-pro-advanced,sb323-pro-master,sb323-pro-practice,hair_health_hair_loss_purchased,sb323_pro_accelerator_purchased,hair-health-hair-loss-certification,sb323-pro-accelerator,hair-health-hair-loss-certification,checkout-hair-health-hair-loss,oto-sb323-pro-accelerator,thank-you-hair-health-hair-loss,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC050,Certified Hair Tissue Mineral Analysis Specialist™,htma-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
AUTOIMMUNE & INFLAMMATION,Sarah,SarahFunctionalMedicine,A&45,Certified Hashimoto's & Thyroid Autoimmune Specialist™,hashimotos-thyroid-autoimmune,a&45-pro-advanced,a&45-pro-master,a&45-pro-practice,hashimotos_thyroid_autoimmune_purchased,a&45_pro_accelerator_purchased,hashimotos-thyroid-autoimmune-certification,a&45-pro-accelerator,hashimotos-thyroid-autoimmune-certification,checkout-hashimotos-thyroid-autoimmune,oto-a&45-pro-accelerator,thank-you-hashimotos-thyroid-autoimmune,97,397,NOT LAUNCHED
BUSINESS & PRACTICE BUILDING,Sarah,SarahFunctionalMedicine,B&396,Certified Health Coaching Business Specialist™,health-coaching-business,b&396-pro-advanced,b&396-pro-master,b&396-pro-practice,health_coaching_business_purchased,b&396_pro_accelerator_purchased,health-coaching-business-certification,b&396-pro-accelerator,health-coaching-business-certification,checkout-health-coaching-business,oto-b&396-pro-accelerator,thank-you-health-coaching-business,97,397,NOT LAUNCHED
SPECIALIZED POPULATIONS,Sarah,SarahFunctionalMedicine,SP351,Certified Healthcare Worker Wellness Specialist™,healthcare-worker-wellness,sp351-pro-advanced,sp351-pro-master,sp351-pro-practice,healthcare_worker_wellness_purchased,sp351_pro_accelerator_purchased,healthcare-worker-wellness-certification,sp351-pro-accelerator,healthcare-worker-wellness-certification,checkout-healthcare-worker-wellness,oto-sp351-pro-accelerator,thank-you-healthcare-worker-wellness,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC093,Certified Healthy Aging Practitioner™,healthy-aging,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC101,Certified Hearing Health Specialist™,hearing-health,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC085,Certified Heavy Metal Detox Practitioner™,heavy-metal-detox,,,,,,,,,,,,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC053,Certified Heavy Metal Testing Specialist™,heavy-metal-testing,,,,,,,,,,,,97,397,NOT LAUNCHED
BUSINESS & PRACTICE BUILDING,Sarah,SarahFunctionalMedicine,B&405,Certified High-Ticket Wellness Sales Specialist™,high-ticket-wellness-sales,b&405-pro-advanced,b&405-pro-master,b&405-pro-practice,high_ticket_wellness_sales_purchased,b&405_pro_accelerator_purchased,high-ticket-wellness-sales-certification,b&405-pro-accelerator,high-ticket-wellness-sales-certification,checkout-high-ticket-wellness-sales,oto-b&405-pro-accelerator,thank-you-high-ticket-wellness-sales,97,397,NOT LAUNCHED
CLINICAL CONDITIONS,Sarah,SarahFunctionalMedicine,CC034,Certified Histamine Intolerance Specialist™,histamine-specialist,,,,,,,,,,,,97,397,NOT LAUNCHED
FITNESS & ATHLETIC PERFORMANCE,Sarah,SarahFunctionalMedicine,F&265,Certified Holistic Fitness Specialist™,holistic-fitness,f&265-pro-advanced,f&265-pro-master,f&265-pro-practice,holistic_fitness_purchased,f&265_pro_accelerator_purchased,holistic-fitness-certification,f&265-pro-accelerator,holistic-fitness-certification,checkout-holistic-fitness,oto-f&265-pro-accelerator,thank-you-holistic-fitness,97,397,NOT LAUNCHED
